timestamp,resource,metric_name,value,unit,alarm_name,alarm_state
29/07/2026 16:00,MediCore-Web-VM-01,NetworkOut,2694988,Bytes,,OK
29/07/2026 16:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 16:00,medicore-db,CPUUtilization,16.35,Percent,,OK
29/07/2026 17:00,MediCore-Web-VM-01,CPUUtilization,16.29,Percent,,OK
29/07/2026 17:00,MediCore-Web-VM-01,NetworkIn,4471192,Bytes,,OK
29/07/2026 17:00,MediCore-Web-VM-01,NetworkOut,1814873,Bytes,,OK
29/07/2026 17:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 17:00,medicore-db,CPUUtilization,16.03,Percent,,OK
29/07/2026 18:00,MediCore-Web-VM-01,CPUUtilization,15.14,Percent,,OK
29/07/2026 18:00,MediCore-Web-VM-01,NetworkIn,5188665,Bytes,,OK
29/07/2026 18:00,MediCore-Web-VM-01,NetworkOut,2567464,Bytes,,OK
29/07/2026 18:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 18:00,medicore-db,CPUUtilization,17.49,Percent,,OK
29/07/2026 19:00,MediCore-Web-VM-01,CPUUtilization,4.97,Percent,,OK
29/07/2026 19:00,MediCore-Web-VM-01,NetworkIn,981238,Bytes,,OK
29/07/2026 19:00,MediCore-Web-VM-01,NetworkOut,1205011,Bytes,,OK
29/07/2026 19:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 19:00,medicore-db,CPUUtilization,4.59,Percent,,OK
29/07/2026 20:00,MediCore-Web-VM-01,CPUUtilization,5.92,Percent,,OK
29/07/2026 20:00,MediCore-Web-VM-01,NetworkIn,1537248,Bytes,,OK
29/07/2026 20:00,MediCore-Web-VM-01,NetworkOut,552069,Bytes,,OK
29/07/2026 20:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 20:00,medicore-db,CPUUtilization,10.92,Percent,,OK
29/07/2026 21:00,MediCore-Web-VM-01,CPUUtilization,7.96,Percent,,OK
29/07/2026 21:00,MediCore-Web-VM-01,NetworkIn,1003811,Bytes,,OK
29/07/2026 21:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
29/07/2026 21:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 21:00,medicore-db,CPUUtilization,11.35,Percent,,OK
29/07/2026 22:00,MediCore-Web-VM-01,CPUUtilization,12.72,Percent,,OK
29/07/2026 22:00,MediCore-Web-VM-01,NetworkIn,1849631,Bytes,,OK
29/07/2026 22:00,MediCore-Web-VM-01,NetworkOut,1171414,Bytes,,OK
29/07/2026 22:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
29/07/2026 22:00,medicore-db,CPUUtilization,8.63,Percent,,OK
29/07/2026 23:00,MediCore-Web-VM-01,CPUUtilization,12.73,Percent,,OK
29/07/2026 23:00,MediCore-Web-VM-01,NetworkIn,882825,Bytes,,OK
29/07/2026 23:00,MediCore-Web-VM-01,NetworkOut,1347361,Bytes,,OK
29/07/2026 23:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
29/07/2026 23:00,medicore-db,CPUUtilization,5.83,Percent,,OK
30/07/2026 00:00,MediCore-Web-VM-01,CPUUtilization,16.59,Percent,,OK
30/07/2026 00:00,MediCore-Web-VM-01,NetworkIn,1633041,Bytes,,OK
30/07/2026 00:00,MediCore-Web-VM-01,NetworkOut,241864,Bytes,,OK
30/07/2026 00:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 00:00,medicore-db,CPUUtilization,5.7,Percent,,OK
30/07/2026 01:00,MediCore-Web-VM-01,CPUUtilization,19.95,Percent,,OK
30/07/2026 01:00,MediCore-Web-VM-01,NetworkIn,999681,Bytes,,OK
30/07/2026 01:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
30/07/2026 01:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
30/07/2026 01:00,medicore-db,CPUUtilization,8.98,Percent,,OK
30/07/2026 02:00,MediCore-Web-VM-01,CPUUtilization,11.65,Percent,,OK
30/07/2026 02:00,MediCore-Web-VM-01,NetworkIn,1905210,Bytes,,OK
30/07/2026 02:00,MediCore-Web-VM-01,NetworkOut,272538,Bytes,,OK
30/07/2026 02:00,MediCore-Web-VM-01,FailedSSHAttempts,3,Count,Failed-SSH-Attempts,ALARM
30/07/2026 02:00,medicore-db,CPUUtilization,13.73,Percent,,OK
30/07/2026 03:00,MediCore-Web-VM-01,CPUUtilization,20.05,Percent,,OK
30/07/2026 03:00,MediCore-Web-VM-01,NetworkIn,452655,Bytes,,OK
30/07/2026 03:00,MediCore-Web-VM-01,NetworkOut,760215,Bytes,,OK
30/07/2026 03:00,MediCore-Web-VM-01,FailedSSHAttempts,3,Count,Failed-SSH-Attempts,ALARM
30/07/2026 03:00,medicore-db,CPUUtilization,5.61,Percent,,OK
30/07/2026 04:00,MediCore-Web-VM-01,CPUUtilization,22.5,Percent,,OK
30/07/2026 04:00,MediCore-Web-VM-01,NetworkIn,1656852,Bytes,,OK
30/07/2026 04:00,MediCore-Web-VM-01,NetworkOut,331156,Bytes,,OK
30/07/2026 04:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 04:00,medicore-db,CPUUtilization,32.52,Percent,,OK
30/07/2026 05:00,MediCore-Web-VM-01,CPUUtilization,27.48,Percent,,OK
30/07/2026 05:00,MediCore-Web-VM-01,NetworkIn,667867,Bytes,,OK
30/07/2026 05:00,MediCore-Web-VM-01,NetworkOut,1043566,Bytes,,OK
30/07/2026 05:00,MediCore-Web-VM-01,FailedSSHAttempts,20,Count,Failed-SSH-Attempts,ALARM
30/07/2026 05:00,medicore-db,CPUUtilization,4.26,Percent,,OK
30/07/2026 06:00,MediCore-Web-VM-01,CPUUtilization,24.92,Percent,,OK
30/07/2026 06:00,MediCore-Web-VM-01,NetworkIn,2132532,Bytes,,OK
30/07/2026 06:00,MediCore-Web-VM-01,NetworkOut,1013295,Bytes,,OK
30/07/2026 06:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
30/07/2026 06:00,medicore-db,CPUUtilization,2.29,Percent,,OK
30/07/2026 07:00,MediCore-Web-VM-01,CPUUtilization,16,Percent,,OK
30/07/2026 07:00,MediCore-Web-VM-01,NetworkIn,1154139,Bytes,,OK
30/07/2026 07:00,MediCore-Web-VM-01,NetworkOut,1063930,Bytes,,OK
30/07/2026 07:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
30/07/2026 07:00,medicore-db,CPUUtilization,7.81,Percent,,OK
30/07/2026 08:00,MediCore-Web-VM-01,CPUUtilization,24.72,Percent,,OK
30/07/2026 08:00,MediCore-Web-VM-01,NetworkIn,5160745,Bytes,,OK
30/07/2026 08:00,MediCore-Web-VM-01,NetworkOut,3393146,Bytes,,OK
30/07/2026 08:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 08:00,medicore-db,CPUUtilization,17.23,Percent,,OK
30/07/2026 09:00,MediCore-Web-VM-01,CPUUtilization,25.18,Percent,,OK
30/07/2026 09:00,MediCore-Web-VM-01,NetworkIn,4475658,Bytes,,OK
30/07/2026 09:00,MediCore-Web-VM-01,NetworkOut,3548353,Bytes,,OK
30/07/2026 09:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 09:00,medicore-db,CPUUtilization,19.41,Percent,,OK
30/07/2026 10:00,MediCore-Web-VM-01,CPUUtilization,27.3,Percent,,OK
30/07/2026 10:00,MediCore-Web-VM-01,NetworkIn,3312848,Bytes,,OK
30/07/2026 10:00,MediCore-Web-VM-01,NetworkOut,2470739,Bytes,,OK
30/07/2026 10:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 10:00,medicore-db,CPUUtilization,15.83,Percent,,OK
30/07/2026 11:00,MediCore-Web-VM-01,CPUUtilization,28.47,Percent,,OK
30/07/2026 11:00,MediCore-Web-VM-01,NetworkIn,4266138,Bytes,,OK
30/07/2026 11:00,MediCore-Web-VM-01,NetworkOut,2910196,Bytes,,OK
30/07/2026 11:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 11:00,medicore-db,CPUUtilization,19.32,Percent,,OK
30/07/2026 12:00,MediCore-Web-VM-01,CPUUtilization,21.17,Percent,,OK
30/07/2026 12:00,MediCore-Web-VM-01,NetworkIn,3510477,Bytes,,OK
30/07/2026 12:00,MediCore-Web-VM-01,NetworkOut,3581229,Bytes,,OK
30/07/2026 12:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 12:00,medicore-db,CPUUtilization,19.28,Percent,,OK
30/07/2026 13:00,MediCore-Web-VM-01,CPUUtilization,26.55,Percent,,OK
30/07/2026 13:00,MediCore-Web-VM-01,NetworkIn,4572689,Bytes,,OK
30/07/2026 13:00,MediCore-Web-VM-01,NetworkOut,1946574,Bytes,,OK
30/07/2026 13:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 13:00,medicore-db,CPUUtilization,18.56,Percent,,OK
30/07/2026 14:00,MediCore-Web-VM-01,CPUUtilization,20.29,Percent,,OK
30/07/2026 14:00,MediCore-Web-VM-01,NetworkIn,3999197,Bytes,,OK
30/07/2026 14:00,MediCore-Web-VM-01,NetworkOut,2638966,Bytes,,OK
30/07/2026 14:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
30/07/2026 14:00,medicore-db,CPUUtilization,22.02,Percent,,OK
30/07/2026 15:00,MediCore-Web-VM-01,CPUUtilization,14.87,Percent,,OK
30/07/2026 15:00,MediCore-Web-VM-01,NetworkIn,5107189,Bytes,,OK
30/07/2026 15:00,MediCore-Web-VM-01,NetworkOut,2708218,Bytes,,OK
30/07/2026 15:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 15:00,medicore-db,CPUUtilization,24.66,Percent,,OK
30/07/2026 16:00,MediCore-Web-VM-01,CPUUtilization,12.36,Percent,,OK
30/07/2026 16:00,MediCore-Web-VM-01,NetworkIn,22877351,Bytes,High-NetworkIn-WebVM,ALARM
30/07/2026 16:00,MediCore-Web-VM-01,NetworkOut,2536243,Bytes,,OK
30/07/2026 16:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 16:00,medicore-db,CPUUtilization,18.19,Percent,,OK
30/07/2026 17:00,MediCore-Web-VM-01,CPUUtilization,12.49,Percent,,OK
30/07/2026 17:00,MediCore-Web-VM-01,NetworkIn,4190761,Bytes,,OK
30/07/2026 17:00,MediCore-Web-VM-01,NetworkOut,2070110,Bytes,,OK
30/07/2026 17:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 17:00,medicore-db,CPUUtilization,17.22,Percent,,OK
30/07/2026 18:00,MediCore-Web-VM-01,CPUUtilization,16.79,Percent,,OK
30/07/2026 18:00,MediCore-Web-VM-01,NetworkIn,4341946,Bytes,,OK
30/07/2026 18:00,MediCore-Web-VM-01,NetworkOut,4180805,Bytes,,OK
30/07/2026 18:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 18:00,medicore-db,CPUUtilization,21.06,Percent,,OK
30/07/2026 19:00,MediCore-Web-VM-01,CPUUtilization,7.48,Percent,,OK
30/07/2026 19:00,MediCore-Web-VM-01,NetworkIn,524337,Bytes,,OK
30/07/2026 19:00,MediCore-Web-VM-01,NetworkOut,594365,Bytes,,OK
30/07/2026 19:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
30/07/2026 19:00,medicore-db,CPUUtilization,6.04,Percent,,OK
30/07/2026 20:00,MediCore-Web-VM-01,CPUUtilization,9.68,Percent,,OK
30/07/2026 20:00,MediCore-Web-VM-01,NetworkIn,1569962,Bytes,,OK
30/07/2026 20:00,MediCore-Web-VM-01,NetworkOut,1540696,Bytes,,OK
30/07/2026 20:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 20:00,medicore-db,CPUUtilization,9.3,Percent,,OK
30/07/2026 21:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
30/07/2026 21:00,MediCore-Web-VM-01,NetworkIn,1075805,Bytes,,OK
30/07/2026 21:00,MediCore-Web-VM-01,NetworkOut,222235,Bytes,,OK
30/07/2026 21:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
30/07/2026 21:00,medicore-db,CPUUtilization,10.61,Percent,,OK
30/07/2026 22:00,MediCore-Web-VM-01,CPUUtilization,3.8,Percent,,OK
30/07/2026 22:00,MediCore-Web-VM-01,NetworkIn,11701872,Bytes,High-NetworkIn-WebVM,ALARM
30/07/2026 22:00,MediCore-Web-VM-01,NetworkOut,144884,Bytes,,OK
30/07/2026 22:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
30/07/2026 22:00,medicore-db,CPUUtilization,5.55,Percent,,OK
30/07/2026 23:00,MediCore-Web-VM-01,CPUUtilization,50.73,Percent,,OK
30/07/2026 23:00,MediCore-Web-VM-01,NetworkIn,717729,Bytes,,OK
30/07/2026 23:00,MediCore-Web-VM-01,NetworkOut,1357547,Bytes,,OK
30/07/2026 23:00,MediCore-Web-VM-01,FailedSSHAttempts,8,Count,Failed-SSH-Attempts,ALARM
30/07/2026 23:00,medicore-db,CPUUtilization,7,Percent,,OK
31/07/2026 00:00,MediCore-Web-VM-01,CPUUtilization,9.41,Percent,,OK
31/07/2026 00:00,MediCore-Web-VM-01,NetworkIn,1400336,Bytes,,OK
31/07/2026 00:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
31/07/2026 00:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 00:00,medicore-db,CPUUtilization,6.36,Percent,,OK
31/07/2026 01:00,MediCore-Web-VM-01,CPUUtilization,23.07,Percent,,OK
31/07/2026 01:00,MediCore-Web-VM-01,NetworkIn,1322700,Bytes,,OK
31/07/2026 01:00,MediCore-Web-VM-01,NetworkOut,231637,Bytes,,OK
31/07/2026 01:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
31/07/2026 01:00,medicore-db,CPUUtilization,13.69,Percent,,OK
31/07/2026 02:00,MediCore-Web-VM-01,CPUUtilization,16.54,Percent,,OK
31/07/2026 02:00,MediCore-Web-VM-01,NetworkIn,698088,Bytes,,OK
31/07/2026 02:00,MediCore-Web-VM-01,NetworkOut,257707,Bytes,,OK
31/07/2026 02:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 02:00,medicore-db,CPUUtilization,7.76,Percent,,OK
31/07/2026 03:00,MediCore-Web-VM-01,CPUUtilization,53.53,Percent,,OK
31/07/2026 03:00,MediCore-Web-VM-01,NetworkIn,988473,Bytes,,OK
31/07/2026 03:00,MediCore-Web-VM-01,NetworkOut,7952147,Bytes,,OK
31/07/2026 03:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 03:00,medicore-db,CPUUtilization,8.31,Percent,,OK
31/07/2026 04:00,MediCore-Web-VM-01,CPUUtilization,21.21,Percent,,OK
31/07/2026 04:00,MediCore-Web-VM-01,NetworkIn,224318,Bytes,,OK
31/07/2026 04:00,MediCore-Web-VM-01,NetworkOut,616935,Bytes,,OK
31/07/2026 04:00,MediCore-Web-VM-01,FailedSSHAttempts,3,Count,Failed-SSH-Attempts,ALARM
31/07/2026 04:00,medicore-db,CPUUtilization,9.52,Percent,,OK
31/07/2026 05:00,MediCore-Web-VM-01,CPUUtilization,20.74,Percent,,OK
31/07/2026 05:00,MediCore-Web-VM-01,NetworkIn,1231655,Bytes,,OK
31/07/2026 05:00,MediCore-Web-VM-01,NetworkOut,925598,Bytes,,OK
31/07/2026 05:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
31/07/2026 05:00,medicore-db,CPUUtilization,6.93,Percent,,OK
31/07/2026 06:00,MediCore-Web-VM-01,CPUUtilization,28.1,Percent,,OK
31/07/2026 06:00,MediCore-Web-VM-01,NetworkIn,1504339,Bytes,,OK
31/07/2026 06:00,MediCore-Web-VM-01,NetworkOut,1137715,Bytes,,OK
31/07/2026 06:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 06:00,medicore-db,CPUUtilization,5.37,Percent,,OK
31/07/2026 07:00,MediCore-Web-VM-01,CPUUtilization,10.61,Percent,,OK
31/07/2026 07:00,MediCore-Web-VM-01,NetworkIn,1478914,Bytes,,OK
31/07/2026 07:00,MediCore-Web-VM-01,NetworkOut,485801,Bytes,,OK
31/07/2026 07:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 07:00,medicore-db,CPUUtilization,11.31,Percent,,OK
31/07/2026 08:00,MediCore-Web-VM-01,CPUUtilization,41.5,Percent,,OK
31/07/2026 08:00,MediCore-Web-VM-01,NetworkIn,4799889,Bytes,,OK
31/07/2026 08:00,MediCore-Web-VM-01,NetworkOut,2133727,Bytes,,OK
31/07/2026 08:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 08:00,medicore-db,CPUUtilization,14.49,Percent,,OK
31/07/2026 09:00,MediCore-Web-VM-01,CPUUtilization,26.09,Percent,,OK
31/07/2026 09:00,MediCore-Web-VM-01,NetworkIn,4843272,Bytes,,OK
31/07/2026 09:00,MediCore-Web-VM-01,NetworkOut,2687950,Bytes,,OK
31/07/2026 09:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 09:00,medicore-db,CPUUtilization,19.02,Percent,,OK
31/07/2026 10:00,MediCore-Web-VM-01,CPUUtilization,34.28,Percent,,OK
31/07/2026 10:00,MediCore-Web-VM-01,NetworkIn,3721300,Bytes,,OK
31/07/2026 10:00,MediCore-Web-VM-01,NetworkOut,2694038,Bytes,,OK
31/07/2026 10:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 10:00,medicore-db,CPUUtilization,20.48,Percent,,OK
31/07/2026 11:00,MediCore-Web-VM-01,CPUUtilization,28.58,Percent,,OK
31/07/2026 11:00,MediCore-Web-VM-01,NetworkIn,4044916,Bytes,,OK
31/07/2026 11:00,MediCore-Web-VM-01,NetworkOut,2819947,Bytes,,OK
31/07/2026 11:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 11:00,medicore-db,CPUUtilization,17.32,Percent,,OK
31/07/2026 12:00,MediCore-Web-VM-01,CPUUtilization,30.26,Percent,,OK
31/07/2026 12:00,MediCore-Web-VM-01,NetworkIn,26621604,Bytes,High-NetworkIn-WebVM,ALARM
31/07/2026 12:00,MediCore-Web-VM-01,NetworkOut,3024901,Bytes,,OK
31/07/2026 12:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 12:00,medicore-db,CPUUtilization,24.36,Percent,,OK
31/07/2026 13:00,MediCore-Web-VM-01,CPUUtilization,31.21,Percent,,OK
31/07/2026 13:00,MediCore-Web-VM-01,NetworkIn,3599464,Bytes,,OK
31/07/2026 13:00,MediCore-Web-VM-01,NetworkOut,2604993,Bytes,,OK
31/07/2026 13:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 13:00,medicore-db,CPUUtilization,16.68,Percent,,OK
31/07/2026 14:00,MediCore-Web-VM-01,CPUUtilization,13.22,Percent,,OK
31/07/2026 14:00,MediCore-Web-VM-01,NetworkIn,2957597,Bytes,,OK
31/07/2026 14:00,MediCore-Web-VM-01,NetworkOut,3047062,Bytes,,OK
31/07/2026 14:00,MediCore-Web-VM-01,FailedSSHAttempts,19,Count,Failed-SSH-Attempts,ALARM
31/07/2026 14:00,medicore-db,CPUUtilization,23.59,Percent,,OK
31/07/2026 15:00,MediCore-Web-VM-01,CPUUtilization,16.86,Percent,,OK
31/07/2026 15:00,MediCore-Web-VM-01,NetworkIn,4463482,Bytes,,OK
31/07/2026 15:00,MediCore-Web-VM-01,NetworkOut,2035634,Bytes,,OK
31/07/2026 15:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 15:00,medicore-db,CPUUtilization,20.36,Percent,,OK
31/07/2026 16:00,MediCore-Web-VM-01,CPUUtilization,13.17,Percent,,OK
31/07/2026 16:00,MediCore-Web-VM-01,NetworkIn,3725964,Bytes,,OK
31/07/2026 16:00,MediCore-Web-VM-01,NetworkOut,16952568,Bytes,High-NetworkOut-WebVM,ALARM
31/07/2026 16:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 16:00,medicore-db,CPUUtilization,20.02,Percent,,OK
31/07/2026 17:00,MediCore-Web-VM-01,CPUUtilization,7.27,Percent,,OK
31/07/2026 17:00,MediCore-Web-VM-01,NetworkIn,5408423,Bytes,,OK
31/07/2026 17:00,MediCore-Web-VM-01,NetworkOut,3068086,Bytes,,OK
31/07/2026 17:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 17:00,medicore-db,CPUUtilization,14.82,Percent,,OK
31/07/2026 18:00,MediCore-Web-VM-01,CPUUtilization,8.3,Percent,,OK
31/07/2026 18:00,MediCore-Web-VM-01,NetworkIn,3688573,Bytes,,OK
31/07/2026 18:00,MediCore-Web-VM-01,NetworkOut,2548319,Bytes,,OK
31/07/2026 18:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 18:00,medicore-db,CPUUtilization,13.82,Percent,,OK
31/07/2026 19:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
31/07/2026 19:00,MediCore-Web-VM-01,NetworkIn,1924404,Bytes,,OK
31/07/2026 19:00,MediCore-Web-VM-01,NetworkOut,10423974,Bytes,High-NetworkOut-WebVM,ALARM
31/07/2026 19:00,MediCore-Web-VM-01,FailedSSHAttempts,3,Count,Failed-SSH-Attempts,ALARM
31/07/2026 19:00,medicore-db,CPUUtilization,12.15,Percent,,OK
31/07/2026 20:00,MediCore-Web-VM-01,CPUUtilization,1,Percent,,OK
31/07/2026 20:00,MediCore-Web-VM-01,NetworkIn,1013011,Bytes,,OK
31/07/2026 20:00,MediCore-Web-VM-01,NetworkOut,1131567,Bytes,,OK
31/07/2026 20:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 20:00,medicore-db,CPUUtilization,9.23,Percent,,OK
31/07/2026 21:00,MediCore-Web-VM-01,CPUUtilization,1.43,Percent,,OK
31/07/2026 21:00,MediCore-Web-VM-01,NetworkIn,899374,Bytes,,OK
31/07/2026 21:00,MediCore-Web-VM-01,NetworkOut,1341523,Bytes,,OK
31/07/2026 21:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 21:00,medicore-db,CPUUtilization,10.65,Percent,,OK
31/07/2026 22:00,MediCore-Web-VM-01,CPUUtilization,5.04,Percent,,OK
31/07/2026 22:00,MediCore-Web-VM-01,NetworkIn,1374744,Bytes,,OK
31/07/2026 22:00,MediCore-Web-VM-01,NetworkOut,615897,Bytes,,OK
31/07/2026 22:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
31/07/2026 22:00,medicore-db,CPUUtilization,34.16,Percent,,OK
31/07/2026 23:00,MediCore-Web-VM-01,CPUUtilization,5.61,Percent,,OK
31/07/2026 23:00,MediCore-Web-VM-01,NetworkIn,218080,Bytes,,OK
31/07/2026 23:00,MediCore-Web-VM-01,NetworkOut,1403152,Bytes,,OK
31/07/2026 23:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
31/07/2026 23:00,medicore-db,CPUUtilization,8.53,Percent,,OK
01/08/2026 00:00,MediCore-Web-VM-01,CPUUtilization,14.52,Percent,,OK
01/08/2026 00:00,MediCore-Web-VM-01,NetworkIn,2222898,Bytes,,OK
01/08/2026 00:00,MediCore-Web-VM-01,NetworkOut,0,Bytes,,OK
01/08/2026 00:00,MediCore-Web-VM-01,FailedSSHAttempts,5,Count,Failed-SSH-Attempts,ALARM
01/08/2026 00:00,medicore-db,CPUUtilization,6.56,Percent,,OK
01/08/2026 01:00,MediCore-Web-VM-01,CPUUtilization,10.68,Percent,,OK
01/08/2026 01:00,MediCore-Web-VM-01,NetworkIn,840141,Bytes,,OK
01/08/2026 01:00,MediCore-Web-VM-01,NetworkOut,795830,Bytes,,OK
01/08/2026 01:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
01/08/2026 01:00,medicore-db,CPUUtilization,6.73,Percent,,OK
01/08/2026 02:00,MediCore-Web-VM-01,CPUUtilization,21.79,Percent,,OK
01/08/2026 02:00,MediCore-Web-VM-01,NetworkIn,1137994,Bytes,,OK
01/08/2026 02:00,MediCore-Web-VM-01,NetworkOut,965446,Bytes,,OK
01/08/2026 02:00,MediCore-Web-VM-01,FailedSSHAttempts,1,Count,,OK
01/08/2026 02:00,medicore-db,CPUUtilization,9.03,Percent,,OK
01/08/2026 03:00,MediCore-Web-VM-01,CPUUtilization,16.52,Percent,,OK
01/08/2026 03:00,MediCore-Web-VM-01,NetworkIn,1094281,Bytes,,OK
01/08/2026 03:00,MediCore-Web-VM-01,NetworkOut,580474,Bytes,,OK
01/08/2026 03:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
01/08/2026 03:00,medicore-db,CPUUtilization,7.88,Percent,,OK
01/08/2026 04:00,MediCore-Web-VM-01,CPUUtilization,22.82,Percent,,OK
01/08/2026 04:00,MediCore-Web-VM-01,NetworkIn,2053797,Bytes,,OK
01/08/2026 04:00,MediCore-Web-VM-01,NetworkOut,1298046,Bytes,,OK
01/08/2026 04:00,MediCore-Web-VM-01,FailedSSHAttempts,7,Count,Failed-SSH-Attempts,ALARM
01/08/2026 04:00,medicore-db,CPUUtilization,10.63,Percent,,OK
01/08/2026 05:00,MediCore-Web-VM-01,CPUUtilization,57.91,Percent,,OK
01/08/2026 05:00,MediCore-Web-VM-01,NetworkIn,699723,Bytes,,OK
01/08/2026 05:00,MediCore-Web-VM-01,NetworkOut,1160639,Bytes,,OK
01/08/2026 05:00,MediCore-Web-VM-01,FailedSSHAttempts,3,Count,Failed-SSH-Attempts,ALARM
01/08/2026 05:00,medicore-db,CPUUtilization,6.77,Percent,,OK
01/08/2026 06:00,MediCore-Web-VM-01,CPUUtilization,15.83,Percent,,OK
01/08/2026 06:00,MediCore-Web-VM-01,NetworkIn,1125458,Bytes,,OK
01/08/2026 06:00,MediCore-Web-VM-01,NetworkOut,673103,Bytes,,OK
01/08/2026 06:00,MediCore-Web-VM-01,FailedSSHAttempts,2,Count,,OK
01/08/2026 06:00,medicore-db,CPUUtilization,3.53,Percent,,OK
01/08/2026 07:00,MediCore-Web-VM-01,CPUUtilization,20.6,Percent,,OK
01/08/2026 07:00,MediCore-Web-VM-01,NetworkIn,1373791,Bytes,,OK
01/08/2026 07:00,MediCore-Web-VM-01,NetworkOut,87200,Bytes,,OK
01/08/2026 07:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
01/08/2026 07:00,medicore-db,CPUUtilization,12.51,Percent,,OK
01/08/2026 08:00,MediCore-Web-VM-01,CPUUtilization,13.55,Percent,,OK
01/08/2026 08:00,MediCore-Web-VM-01,NetworkIn,455347,Bytes,,OK
01/08/2026 08:00,MediCore-Web-VM-01,NetworkOut,505076,Bytes,,OK
01/08/2026 08:00,MediCore-Web-VM-01,FailedSSHAttempts,0,Count,,OK
01/08/2026 08:00,medicore-db,CPUUtilization,6.45,Percent,,OK
01/08/2026 09:00,MediCore-Web-VM-01,CPUUtilization,15.78,Percent,,OK
